ts,temp_dht,pm1,pm25,pm10
2026-03-29 09:10:00,31.0,6.0,9.9,11.4
2026-03-29 09:20:00,31.0,6.333333333333333,10.11111111111111,11.88888888888889
2026-03-29 09:30:00,31.0,5.777777777777778,9.444444444444445,11.0
2026-03-29 09:40:00,31.0,6.4,10.8,12.6
2026-03-29 09:50:00,31.0,6.333333333333333,10.88888888888889,12.666666666666666
2026-03-29 10:00:00,31.0,6.111111111111111,11.0,12.555555555555555
2026-03-29 10:10:00,31.0,6.1,10.1,12.4
2026-03-29 10:20:00,31.0,6.333333333333333,10.333333333333334,11.555555555555555
2026-03-29 10:30:00,31.0,5.888888888888889,10.555555555555555,11.777777777777779
2026-03-29 10:40:00,31.0,7.0,11.8,13.5
2026-03-29 10:50:00,31.666666666666668,7.444444444444445,13.11111111111111,14.444444444444445
2026-03-29 11:00:00,32.0,6.777777777777778,12.11111111111111,14.11111111111111
2026-03-29 11:10:00,32.0,6.5,12.2,13.8
2026-03-29 11:20:00,32.0,7.0,12.333333333333334,14.777777777777779
2026-03-29 11:30:00,32.0,6.888888888888889,12.333333333333334,14.222222222222221
2026-03-29 11:40:00,32.0,6.3,11.9,13.5
2026-03-29 11:50:00,32.0,7.0,11.333333333333334,12.222222222222221
2026-03-29 12:00:00,32.0,6.555555555555555,12.222222222222221,14.222222222222221
2026-03-29 12:10:00,32.0,8.6,14.6,15.9
2026-03-29 12:20:00,32.0,10.222222222222221,18.22222222222222,20.444444444444443
2026-03-29 12:30:00,32.0,10.777777777777779,18.11111111111111,20.77777777777778
2026-03-29 12:40:00,32.0,8.2,14.1,16.8
2026-03-29 12:50:00,32.0,8.444444444444445,14.777777777777779,15.88888888888889
2026-03-29 13:00:00,33.0,8.0,13.333333333333334,14.666666666666666
2026-03-29 13:10:00,33.0,8.9,14.8,17.9
2026-03-29 13:20:00,33.0,8.222222222222221,13.666666666666666,14.444444444444445
2026-03-29 13:30:00,33.0,8.0,12.777777777777779,15.11111111111111
2026-03-29 13:40:00,33.0,9.1,14.8,15.8
2026-03-29 13:50:00,33.0,8.444444444444445,13.444444444444445,15.666666666666666
2026-03-29 14:00:00,33.0,9.333333333333334,14.444444444444445,16.11111111111111
2026-03-29 14:10:00,33.0,10.2,16.1,19.1
2026-03-29 14:20:00,33.0,8.88888888888889,15.0,16.555555555555557
2026-03-29 14:30:00,33.0,8.0,13.333333333333334,14.88888888888889
2026-03-29 14:40:00,33.0,7.3,12.4,13.7
2026-03-29 14:50:00,33.0,8.777777777777779,14.666666666666666,16.444444444444443
2026-03-29 15:00:00,33.0,8.0,13.88888888888889,16.333333333333332
2026-03-29 15:10:00,33.0,8.1,14.0,16.3
2026-03-29 15:20:00,33.0,8.666666666666666,15.777777777777779,17.333333333333332
2026-03-29 15:30:00,33.0,7.111111111111111,14.666666666666666,15.555555555555555
2026-03-29 15:40:00,33.0,7.8,14.8,16.8
2026-03-29 15:50:00,33.0,9.555555555555555,15.333333333333334,17.22222222222222
2026-03-29 16:00:00,33.0,8.555555555555555,14.0,16.88888888888889
2026-03-29 16:10:00,33.0,8.5,15.4,17.2
2026-03-29 16:20:00,33.0,8.777777777777779,13.777777777777779,15.444444444444445
2026-03-29 16:30:00,33.0,8.777777777777779,15.0,17.11111111111111
2026-03-29 16:40:00,33.0,7.8,13.9,16.5
2026-03-29 16:50:00,33.0,7.444444444444445,14.0,15.777777777777779
2026-03-29 17:00:00,33.0,7.222222222222222,13.777777777777779,17.0
2026-03-29 17:10:00,33.0,6.8,12.3,13.6
2026-03-29 17:20:00,33.0,6.888888888888889,12.222222222222221,13.88888888888889
2026-03-29 17:30:00,33.0,7.444444444444445,13.88888888888889,15.555555555555555
2026-03-29 17:40:00,33.0,7.111111111111111,12.11111111111111,14.777777777777779
2026-03-29 17:50:00,33.0,7.1,12.3,15.0
2026-03-29 18:00:00,33.0,6.444444444444445,11.88888888888889,14.11111111111111
2026-03-29 18:10:00,33.0,6.222222222222222,10.555555555555555,12.333333333333334
2026-03-29 18:20:00,33.0,8.6,13.8,16.1
2026-03-29 18:30:00,33.0,6.333333333333333,11.222222222222221,13.666666666666666
2026-03-29 18:40:00,33.0,6.666666666666667,12.444444444444445,15.11111111111111
2026-03-29 18:50:00,33.0,7.0,11.2,12.7
2026-03-29 19:00:00,33.0,6.555555555555555,11.777777777777779,14.333333333333334
2026-03-29 19:10:00,33.0,7.0,11.333333333333334,13.444444444444445
2026-03-29 19:20:00,32.9,6.4,10.2,12.4
2026-03-29 19:30:00,33.0,6.666666666666667,11.555555555555555,13.222222222222221
2026-03-29 19:40:00,32.666666666666664,7.222222222222222,11.88888888888889,13.11111111111111
2026-03-29 19:50:00,32.0,6.2,10.4,11.7
2026-03-29 20:00:00,32.0,4.888888888888889,9.222222222222221,10.444444444444445
2026-03-29 20:10:00,32.0,5.444444444444445,10.444444444444445,12.222222222222221
2026-03-29 20:20:00,32.0,6.7,12.1,13.3
2026-03-29 20:30:00,32.0,6.777777777777778,11.444444444444445,13.666666666666666
2026-03-29 20:40:00,31.11111111111111,5.444444444444445,9.444444444444445,11.333333333333334
2026-03-29 20:50:00,30.8,4.7,8.8,9.6
2026-03-29 21:00:00,30.0,4.333333333333333,8.0,9.555555555555555
2026-03-29 21:10:00,30.0,4.0,7.111111111111111,7.888888888888889
2026-03-29 21:20:00,29.4,3.5,7.1,8.2
2026-03-29 21:30:00,29.0,3.4444444444444446,5.777777777777778,6.888888888888889
2026-03-29 21:40:00,28.555555555555557,3.2222222222222223,5.888888888888889,6.888888888888889
2026-03-29 21:50:00,28.0,2.8,6.1,7.3
2026-03-29 22:00:00,28.0,2.6666666666666665,5.444444444444445,6.111111111111111
2026-03-29 22:10:00,27.11111111111111,9.333333333333334,11.88888888888889,12.88888888888889
2026-03-29 22:30:00,27.0,3.2222222222222223,5.777777777777778,6.666666666666667
2026-03-29 22:40:00,26.444444444444443,3.4444444444444446,4.888888888888889,6.222222222222222
2026-03-29 23:20:00,25.3,8.0,10.4,11.5
2026-03-29 23:50:00,28.5,3.0,5.3,6.8
2026-03-30 00:30:00,29.77777777777778,4.444444444444445,7.222222222222222,8.11111111111111
2026-03-30 01:40:00,30.0,6.222222222222222,8.88888888888889,9.777777777777779
2026-03-30 01:50:00,30.0,2.3,4.6,6.7
2026-03-30 02:00:00,30.0,2.5555555555555554,5.444444444444445,6.111111111111111
2026-03-30 02:30:00,30.0,3.2222222222222223,5.111111111111111,6.0
2026-03-30 02:40:00,30.0,2.7777777777777777,5.222222222222222,6.222222222222222
2026-03-30 02:50:00,30.0,2.6,5.4,5.9
2026-03-30 03:00:00,30.0,3.2222222222222223,5.777777777777778,7.555555555555555
